,0
1658,0.352941176471
1659,0.571428571429
1660,0.333333333333
1661,0.318181818182
1662,0.461538461538
1663,0.666666666667
1664,0.352941176471
1665,0.857142857143
1666,0.666666666667
1667,0.454545454545
1668,0.5
1669,0.454545454545
1670,1.0
1671,0.857142857143
1672,0.416666666667
1673,0.461538461538
1674,0.545454545455
1675,0.545454545455
1676,0.285714285714
1677,0.5
1678,0.413793103448
1679,0.4
1680,0.4375
1681,0.444444444444
1682,0.333333333333
1683,0.4
1684,1.0
1685,0.428571428571
1686,0.416666666667
1687,0.230769230769
1688,0.416666666667
1689,1.0
1690,0.6
1691,0.5
1692,1.0
1693,0.692307692308
1694,0.545454545455
1695,0.454545454545
1696,0.8
1697,0.470588235294
1698,0.294117647059
1699,0.363636363636
1700,0.461538461538
1701,0.5
1702,0.363636363636
1703,0.666666666667
1704,0.625
1705,0.28
1706,0.583333333333
1707,0.545454545455
1708,0.416666666667
1709,0.454545454545
1710,1.0
1711,0.636363636364
1712,0.363636363636
1713,0.5
1714,0.363636363636
1715,0.615384615385
1716,0.555555555556
1717,0.384615384615
1718,0.470588235294
1719,0.571428571429
1720,0.305555555556
1721,0.588235294118
1722,0.416666666667
1723,0.636363636364
1724,0.318181818182
1725,0.470588235294
1726,0.666666666667
1727,0.7
1728,0.666666666667
1729,0.4
1730,0.4
1731,0.307692307692
1732,0.235294117647
1733,0.5
1734,0.272727272727
1735,0.454545454545
1736,0.307692307692
1737,0.307692307692
1738,0.333333333333
1739,0.625
1740,0.4375
1741,0.444444444444
1742,0.428571428571
1743,0.416666666667
1744,1.0
1745,0.384615384615
1746,0.444444444444
1747,0.444444444444
1748,0.454545454545
1749,0.285714285714
1750,0.454545454545
1751,0.290322580645
1752,0.545454545455
1753,0.375
1754,0.375
1755,0.416666666667
1756,0.555555555556
1757,0.375
1758,0.45
1759,0.533333333333
1760,0.416666666667
1761,0.666666666667
1762,1.5
1763,0.3125
1764,0.466666666667
1765,0.384615384615
1766,0.4375
1767,0.235294117647
1768,0.545454545455
1769,0.666666666667
1770,1.0
1771,0.5
1772,0.333333333333
1773,0.545454545455
1774,0.538461538462
1775,0.6
1776,0.461538461538
1777,1.0
1778,0.538461538462
1779,0.3125
1780,0.6
1781,0.411764705882
1782,0.555555555556
1783,0.375
1784,1.66666666667
1785,1.0
1786,0.4
1787,0.333333333333
1788,0.305555555556
1789,0.454545454545
1790,0.5
1791,0.222222222222
1792,0.375
1793,0.461538461538
1794,0.545454545455
1795,0.571428571429
1796,0.571428571429
1797,0.238095238095
1798,0.375
1799,0.444444444444
1800,0.666666666667
1801,0.545454545455
1802,0.615384615385
1803,0.833333333333
1804,0.454545454545
1805,0.375
1806,0.363636363636
1807,1.0
1808,0.333333333333
1809,0.333333333333
1810,0.411764705882
1811,0.444444444444
1812,0.636363636364
1813,0.384615384615
1814,0.555555555556
1815,0.4375
1816,0.5
1817,0.625
1818,0.666666666667
1819,0.470588235294
1820,0.666666666667
1821,0.4375
1822,0.538461538462
1823,0.466666666667
1824,0.833333333333
1825,0.529411764706
1826,0.4
1827,0.5
1828,0.545454545455
1829,0.555555555556
1830,1.0
1831,0.428571428571
1832,0.363636363636
1833,0.380952380952
1834,0.333333333333
1835,0.4375
1836,0.578947368421
1837,0.384615384615
1838,0.454545454545
1839,0.52380952381
1840,0.533333333333
1841,0.4
1842,0.461538461538
1843,0.5
1844,0.461538461538
1845,0.5
1846,0.44
1847,0.4
1848,0.461538461538
1849,0.363636363636
1850,0.333333333333
1851,0.307692307692
1852,0.423076923077
1853,0.380952380952
1854,0.571428571429
1855,0.294117647059
1856,0.545454545455
1857,0.545454545455
1858,0.636363636364
1859,0.888888888889
1860,0.571428571429
1861,0.5
1862,0.777777777778
1863,0.363636363636
1864,0.625
1865,0.444444444444
1866,1.0
1867,0.625
1868,0.555555555556
1869,0.444444444444
1870,0.4
1871,1.0
1872,0.384615384615
1873,0.473684210526
1874,0.666666666667
1875,1.0
1876,0.363636363636
1877,0.285714285714
1878,0.444444444444
1879,0.461538461538
1880,0.25
1881,0.416666666667
1882,0.269230769231
1883,0.571428571429
1884,0.454545454545
1885,0.296296296296
1886,0.538461538462
1887,0.4
1888,0.625
1889,0.583333333333
1890,0.461538461538
1891,0.444444444444
1892,0.454545454545
1893,0.545454545455
1894,0.192307692308
1895,1.0
1896,0.352941176471
1897,0.4
1898,0.307692307692
1899,0.258064516129
1900,0.318181818182
1901,1.0
1902,0.714285714286
1903,0.578947368421
1904,0.25
1905,0.3125
1906,0.666666666667
1907,0.3125
1908,0.4
1909,0.833333333333
1910,0.285714285714
1911,0.428571428571
1912,0.307692307692
1913,0.636363636364
1914,0.4
1915,0.714285714286
1916,0.538461538462
1917,1.0
1918,0.318181818182
1919,0.4375
1920,0.5
1921,0.8
1922,0.363636363636
1923,0.333333333333
1924,0.5
1925,0.5
1926,0.375
1927,0.384615384615
1928,0.5
1929,0.461538461538
1930,0.384615384615
1931,0.444444444444
1932,0.7
1933,0.454545454545
1934,0.571428571429
1935,0.571428571429
1936,0.411764705882
1937,0.5
1938,0.5
1939,0.363636363636
1940,0.315789473684
1941,0.333333333333
1942,0.625
1943,0.636363636364
1944,0.538461538462
1945,0.666666666667
1946,0.428571428571
1947,0.363636363636
1948,0.5
1949,0.5
1950,0.7
1951,0.571428571429
1952,0.571428571429
1953,0.5
1954,0.555555555556
1955,0.75
1956,0.470588235294
1957,0.363636363636
1958,0.411764705882
1959,0.4
1960,0.25
1961,0.409090909091
1962,0.666666666667
1963,0.5
1964,0.666666666667
1965,0.428571428571
1966,0.3125
1967,0.333333333333
1968,0.666666666667
1969,0.384615384615
1970,0.5
1971,0.5
1972,0.357142857143
1973,0.5
1974,0.583333333333
1975,0.444444444444
1976,0.384615384615
1977,0.428571428571
1978,0.45
1979,0.454545454545
1980,0.333333333333
1981,0.6
1982,0.5
1983,0.3125
1984,0.7
1985,0.461538461538
1986,0.333333333333
1987,0.333333333333
1988,0.368421052632
1989,0.5
1990,0.428571428571
1991,0.421052631579
1992,0.384615384615
1993,0.571428571429
1994,0.416666666667
1995,0.5
1996,0.714285714286
1997,0.75
1998,0.5
1999,0.217391304348
2000,0.384615384615
2001,0.666666666667
2002,0.7
2003,0.545454545455
2004,0.666666666667
2005,0.375
2006,1.0
2007,0.307692307692
2008,0.45
2009,0.333333333333
2010,0.5
2011,0.571428571429
2012,0.545454545455
2013,0.416666666667
2014,0.454545454545
2015,0.272727272727
2016,0.380952380952
2017,0.363636363636
2018,0.529411764706
2019,0.357142857143
2020,0.666666666667
2021,0.357142857143
2022,0.238095238095
2023,0.333333333333
2024,0.47619047619
2025,1.0
2026,0.583333333333
2027,0.473684210526
2028,0.461538461538
2029,0.384615384615
2030,0.238095238095
2031,0.454545454545
2032,0.8
2033,0.555555555556
2034,0.4375
2035,0.294117647059
2036,0.384615384615
2037,0.692307692308
2038,0.545454545455
2039,0.666666666667
2040,0.423076923077
2041,0.666666666667
2042,0.294117647059
2043,0.444444444444
2044,0.555555555556
2045,0.5
2046,0.307692307692
2047,0.333333333333
2048,0.428571428571
2049,0.428571428571
2050,0.666666666667
2051,0.444444444444
2052,0.5
2053,0.307692307692
2054,0.285714285714
2055,0.416666666667
2056,0.444444444444
2057,1.0
2058,0.3125
2059,0.666666666667
2060,0.454545454545
2061,0.5
2062,1.0
2063,0.444444444444
2064,0.363636363636
2065,0.714285714286
2066,0.333333333333
2067,0.285714285714
2068,0.428571428571
2069,0.571428571429
2070,0.583333333333
2071,0.777777777778
2072,0.666666666667
2073,0.333333333333
2074,0.25
2075,1.0
2076,0.290322580645
2077,0.3125
2078,0.461538461538
2079,0.545454545455
2080,0.571428571429
2081,0.6
2082,0.5
2083,0.357142857143
2084,0.666666666667
2085,0.225806451613
2086,0.473684210526
2087,0.8
2088,0.5
2089,0.384615384615
2090,1.0
2091,0.5
2092,0.4375
2093,0.307692307692
2094,0.583333333333
2095,0.352941176471
2096,0.346153846154
2097,0.5
2098,0.454545454545
2099,0.315789473684
2100,0.538461538462
2101,0.454545454545
2102,1.0
2103,0.428571428571
2104,0.666666666667
2105,1.0
2106,0.5
2107,0.444444444444
2108,0.6
2109,0.583333333333
2110,0.666666666667
2111,3.0
2112,0.5
2113,0.818181818182
2114,0.380952380952
2115,0.444444444444
2116,0.857142857143
2117,0.4
2118,0.3125
2119,0.6
2120,0.25
2121,0.294117647059
2122,0.411764705882
2123,0.7
2124,0.47619047619
2125,1.0
2126,0.428571428571
2127,0.6
2128,0.833333333333
2129,0.375
2130,0.275862068966
2131,0.454545454545
2132,0.666666666667
2133,0.6
2134,0.538461538462
2135,0.3125
2136,0.384615384615
2137,0.384615384615
2138,0.571428571429
2139,0.461538461538
2140,0.545454545455
2141,0.4
2142,0.444444444444
2143,0.315789473684
2144,0.444444444444
2145,0.5
2146,0.3125
2147,0.454545454545
2148,0.444444444444
2149,1.0
2150,0.3125
2151,0.333333333333
2152,0.470588235294
2153,0.666666666667
2154,0.352941176471
2155,0.454545454545
2156,0.411764705882
2157,0.714285714286
2158,0.470588235294
2159,0.454545454545
2160,0.307692307692
2161,0.4
2162,0.666666666667
2163,0.3125
2164,0.454545454545
2165,0.75
2166,0.666666666667
2167,0.363636363636
2168,0.352941176471
2169,0.583333333333
2170,0.285714285714
2171,0.470588235294
2172,0.307692307692
2173,0.35
2174,0.555555555556
2175,0.307692307692
2176,0.192307692308
2177,0.470588235294
2178,0.294117647059
2179,0.227272727273
2180,0.416666666667
2181,0.333333333333
2182,0.454545454545
2183,0.375
2184,0.533333333333
2185,0.363636363636
2186,0.461538461538
2187,0.625
2188,0.45
2189,1.0
2190,0.380952380952
2191,0.833333333333
2192,0.6
2193,0.44
2194,0.380952380952
2195,0.666666666667
2196,0.333333333333
2197,0.636363636364
2198,0.416666666667
2199,0.571428571429
2200,0.6
2201,0.384615384615
2202,0.346153846154
2203,0.454545454545
2204,0.625
2205,0.538461538462
2206,0.6
2207,0.666666666667
2208,0.28
2209,0.411764705882
2210,0.555555555556
2211,0.4375
2212,0.2
2213,0.384615384615
2214,0.444444444444
2215,0.375
2216,0.5
2217,0.454545454545
2218,0.416666666667
2219,0.5
2220,0.625
2221,0.384615384615
2222,0.555555555556
2223,0.363636363636
2224,0.6
2225,0.6
2226,0.384615384615
2227,1.0
2228,0.5
2229,0.375
2230,0.47619047619
2231,0.625
2232,0.7
2233,0.6
2234,0.666666666667
2235,0.470588235294
2236,0.294117647059
2237,0.444444444444
2238,1.0
2239,0.615384615385
2240,0.545454545455
2241,0.363636363636
2242,0.875
2243,0.285714285714
2244,0.357142857143
2245,0.8
2246,0.352941176471
2247,1.0
2248,0.642857142857
2249,0.666666666667
2250,0.5
2251,0.538461538462
2252,0.304347826087
2253,0.666666666667
2254,1.6
2255,0.444444444444
2256,0.555555555556
2257,0.3125
2258,0.5
2259,0.45
2260,0.384615384615
2261,0.857142857143
2262,0.4
2263,0.444444444444
2264,0.666666666667
2265,0.47619047619
2266,0.642857142857
2267,0.454545454545
2268,0.6
2269,1.0
2270,1.0
2271,0.25
2272,0.545454545455
2273,0.571428571429
2274,0.388888888889
2275,0.5
2276,0.5
2277,0.5
2278,0.444444444444
2279,0.333333333333
2280,0.714285714286
2281,0.571428571429
2282,0.714285714286
2283,0.263157894737
2284,0.555555555556
2285,0.444444444444
2286,0.6
2287,0.461538461538
2288,0.346153846154
2289,0.444444444444
2290,1.2
2291,0.444444444444
2292,0.411764705882
2293,0.333333333333
2294,0.454545454545
2295,0.384615384615
2296,0.571428571429
2297,0.411764705882
2298,1.0
2299,0.444444444444
2300,0.454545454545
2301,0.454545454545
2302,0.5
2303,0.4375
2304,0.444444444444
2305,0.388888888889
2306,1.0
2307,0.5
2308,0.5
2309,0.384615384615
2310,0.5
2311,0.7
2312,0.545454545455
2313,0.666666666667
2314,0.625
2315,0.294117647059
2316,0.35
2317,0.454545454545
2318,0.6
2319,1.2
2320,0.35
2321,0.454545454545
2322,0.375
2323,0.363636363636
2324,0.375
2325,0.571428571429
2326,0.833333333333
2327,0.5
2328,0.5
2329,0.727272727273
2330,0.875
2331,0.307692307692
2332,0.6
2333,0.380952380952
2334,0.352941176471
2335,0.7
2336,0.666666666667
2337,0.666666666667
2338,0.666666666667
2339,0.307692307692
2340,1.0
2341,0.6
2342,0.5
2343,0.5
2344,0.307692307692
2345,0.307692307692
2346,0.666666666667
2347,0.3125
2348,0.307692307692
2349,0.538461538462
2350,2.0
2351,0.777777777778
2352,0.666666666667
2353,0.4
2354,0.571428571429
2355,1.0
2356,0.5
2357,0.411764705882
2358,0.6
2359,0.294117647059
2360,0.857142857143
2361,0.473684210526
2362,0.666666666667
2363,1.0
2364,1.0
2365,0.307692307692
2366,0.388888888889
2367,0.714285714286
2368,0.444444444444
2369,0.285714285714
2370,1.0
2371,0.555555555556
2372,0.5
2373,0.380952380952
2374,0.7
2375,0.8
2376,0.416666666667
2377,0.7
2378,0.571428571429
2379,0.444444444444
2380,0.7
2381,0.416666666667
2382,0.5
2383,0.307692307692
2384,0.428571428571
2385,0.444444444444
2386,0.538461538462
2387,0.7
2388,1.0
2389,0.380952380952
2390,0.333333333333
2391,0.36
2392,0.411764705882
2393,0.260869565217
2394,0.466666666667
2395,0.833333333333
2396,0.714285714286
2397,0.529411764706
2398,0.4375
2399,0.428571428571
2400,0.5
2401,0.555555555556
2402,0.307692307692
2403,0.363636363636
2404,0.461538461538
2405,0.75
2406,0.7
2407,0.6
2408,0.642857142857
2409,1.0
2410,0.666666666667
2411,0.444444444444
2412,0.352941176471
2413,1.5
2414,0.454545454545
2415,0.473684210526
2416,0.666666666667
2417,0.5
2418,0.666666666667
2419,0.833333333333
2420,0.666666666667
2421,0.384615384615
2422,0.6
2423,0.75
2424,0.615384615385
2425,0.461538461538
2426,0.409090909091
2427,0.294117647059
2428,1.0
2429,0.571428571429
2430,0.470588235294
2431,0.285714285714
2432,0.4
2433,0.529411764706
2434,0.307692307692
2435,0.529411764706
2436,0.642857142857
2437,0.444444444444
2438,0.352941176471
2439,0.384615384615
2440,0.444444444444
2441,0.545454545455
2442,0.25
2443,0.875
2444,0.454545454545
2445,0.666666666667
2446,0.666666666667
2447,0.352941176471
2448,0.3125
2449,0.6
2450,0.583333333333
2451,0.636363636364
2452,0.625
2453,0.6
2454,0.5
2455,0.555555555556
2456,0.4
2457,0.444444444444
2458,0.727272727273
2459,0.470588235294
2460,0.461538461538
2461,0.285714285714
2462,0.777777777778
2463,0.461538461538
2464,0.8
2465,0.3125
2466,1.0
2467,0.4375
2468,0.357142857143
2469,0.7
2470,0.416666666667
2471,0.444444444444
2472,1.0
2473,0.352941176471
2474,0.333333333333
2475,0.727272727273
2476,0.5
2477,0.7
2478,0.7
2479,0.625
2480,0.421052631579
2481,0.416666666667
2482,0.545454545455
2483,0.833333333333
2484,0.714285714286
2485,3.0
2486,0.538461538462
2487,0.238095238095
2488,0.363636363636
2489,1.0
2490,0.333333333333
2491,1.0
2492,0.384615384615
2493,0.454545454545
2494,1.0
2495,0.4375
2496,0.444444444444
2497,0.470588235294
2498,0.4375
2499,0.625
2500,0.625
2501,0.3125
2502,1.0
2503,0.5
2504,0.3125
2505,0.692307692308
2506,0.5
2507,0.545454545455
2508,0.333333333333
2509,0.538461538462
2510,1.0
2511,0.625
2512,0.363636363636
2513,1.0
2514,0.545454545455
2515,0.275862068966
2516,0.285714285714
2517,0.363636363636
2518,0.538461538462
2519,0.4
2520,0.555555555556
2521,0.555555555556
2522,0.666666666667
2523,0.461538461538
2524,0.571428571429
2525,0.454545454545
2526,0.454545454545
2527,0.363636363636
2528,0.384615384615
2529,0.380952380952
2530,0.5
2531,0.5
2532,0.333333333333
2533,0.416666666667
2534,0.375
2535,0.538461538462
2536,0.346153846154
2537,0.333333333333
2538,0.416666666667
2539,0.538461538462
2540,0.3125
2541,0.818181818182
2542,0.384615384615
2543,0.384615384615
2544,0.428571428571
2545,0.333333333333
2546,0.375
2547,0.294117647059
2548,0.384615384615
2549,0.384615384615
2550,0.307692307692
2551,0.6
2552,0.264705882353
2553,0.666666666667
2554,0.857142857143
2555,0.833333333333
2556,0.428571428571
2557,0.454545454545
2558,1.5
2559,1.0
2560,0.411764705882
2561,0.428571428571
2562,1.0
2563,0.666666666667
2564,0.642857142857
2565,0.5
2566,1.0
2567,0.272727272727
2568,0.666666666667
2569,1.0
2570,0.190476190476
2571,0.363636363636
2572,0.5
2573,0.428571428571
2574,0.384615384615
2575,1.0
2576,0.5
2577,0.4
2578,0.333333333333
2579,0.470588235294
2580,0.411764705882
2581,0.461538461538
2582,0.380952380952
2583,0.538461538462
2584,0.666666666667
2585,0.555555555556
2586,0.409090909091
2587,0.428571428571
2588,0.346153846154
2589,0.307692307692
2590,0.380952380952
2591,0.529411764706
2592,0.444444444444
2593,0.192307692308
2594,0.3125
2595,0.28
2596,0.454545454545
2597,1.0
2598,0.272727272727
2599,0.4375
2600,0.357142857143
2601,0.285714285714
2602,0.235294117647
2603,0.461538461538
2604,0.5
2605,0.666666666667
2606,0.5
2607,0.454545454545
2608,0.411764705882
2609,0.777777777778
2610,0.363636363636
2611,0.411764705882
2612,0.428571428571
2613,0.416666666667
2614,0.5
2615,0.294117647059
2616,0.857142857143
2617,0.636363636364
2618,0.555555555556
2619,1.0
2620,0.470588235294
2621,0.357142857143
2622,0.411764705882
2623,0.666666666667
2624,0.571428571429
2625,0.416666666667
2626,0.454545454545
2627,0.307692307692
2628,0.5
2629,0.545454545455
2630,0.4
2631,1.0
2632,0.409090909091
2633,0.4375
2634,0.833333333333
2635,0.384615384615
2636,0.444444444444
2637,0.269230769231
2638,0.384615384615
2639,0.4375
2640,0.545454545455
2641,1.66666666667
2642,0.384615384615
2643,0.428571428571
2644,0.238095238095
2645,0.777777777778
2646,0.384615384615
2647,0.642857142857
2648,0.5
2649,0.4
2650,0.444444444444
2651,1.0
2652,0.5
2653,0.461538461538
2654,0.294117647059
2655,0.411764705882
2656,0.444444444444
2657,0.3125
2658,0.692307692308
2659,0.444444444444
2660,0.323529411765
2661,0.375
2662,0.444444444444
2663,0.857142857143
2664,0.384615384615
2665,0.666666666667
2666,0.384615384615
2667,0.555555555556
2668,1.66666666667
2669,0.8
2670,0.692307692308
2671,0.8
2672,0.384615384615
2673,0.375
2674,0.833333333333
2675,1.0
2676,0.25
2677,0.375
2678,0.571428571429
2679,0.571428571429
2680,0.5
2681,0.666666666667
2682,0.454545454545
2683,0.571428571429
2684,0.333333333333
2685,0.36
2686,1.0
2687,1.0
2688,0.714285714286
2689,0.315789473684
2690,0.5
2691,0.357142857143
2692,0.555555555556
2693,1.0
2694,0.777777777778
2695,0.4
2696,0.538461538462
2697,0.368421052632
2698,0.37037037037
2699,0.25
2700,0.833333333333
2701,0.4
2702,0.8
2703,0.380952380952
2704,0.454545454545
2705,0.625
2706,1.0
2707,0.352941176471
2708,0.461538461538
2709,0.307692307692
2710,0.307692307692
2711,0.666666666667
2712,0.307692307692
2713,0.666666666667
2714,1.0
2715,0.384615384615
2716,0.357142857143
2717,0.545454545455
2718,0.583333333333
2719,0.461538461538
2720,1.0
2721,0.307692307692
2722,0.7
2723,0.384615384615
2724,0.625
2725,1.0
2726,0.363636363636
2727,0.428571428571
2728,1.0
2729,0.555555555556
2730,0.375
2731,0.428571428571
2732,0.470588235294
2733,0.454545454545
2734,0.571428571429
2735,0.333333333333
2736,0.3125
2737,0.333333333333
2738,0.4
2739,0.4
2740,0.384615384615
2741,0.428571428571
2742,0.666666666667
2743,1.66666666667
2744,0.625
2745,0.384615384615
2746,0.4
2747,1.0
2748,0.454545454545
2749,1.0
2750,0.357142857143
2751,0.333333333333
2752,0.411764705882
2753,0.5
2754,0.461538461538
2755,0.571428571429
2756,0.6
2757,0.294117647059
2758,0.714285714286
2759,0.875
2760,0.285714285714
2761,0.538461538462
2762,0.461538461538
2763,0.6
2764,0.444444444444
2765,0.4375
2766,0.714285714286
2767,0.666666666667
2768,0.384615384615
2769,0.625
2770,0.375
2771,0.444444444444
2772,0.692307692308
2773,0.538461538462
2774,0.363636363636
2775,0.333333333333
2776,0.3125
2777,0.375
2778,0.470588235294
2779,0.375
2780,0.615384615385
2781,0.444444444444
2782,0.411764705882
2783,0.363636363636
2784,0.333333333333
2785,0.454545454545
2786,0.5
2787,0.625
2788,0.857142857143
2789,0.555555555556
2790,0.411764705882
2791,0.555555555556
2792,0.529411764706
2793,0.384615384615
2794,0.357142857143
2795,0.4375
2796,0.37037037037
2797,0.555555555556
2798,0.333333333333
2799,0.352941176471
2800,1.0
2801,0.5
2802,2.33333333333
2803,0.538461538462
2804,0.44
2805,0.666666666667
2806,0.307692307692
2807,0.555555555556
2808,0.75
2809,0.434782608696
2810,0.384615384615
2811,0.470588235294
2812,1.0
2813,0.421052631579
2814,0.6
2815,0.444444444444
2816,0.75
2817,0.571428571429
2818,0.666666666667
2819,0.227272727273
2820,0.625
2821,0.333333333333
2822,0.444444444444
2823,0.416666666667
2824,0.615384615385
2825,0.714285714286
2826,0.3125
2827,0.4375
2828,0.25
2829,0.227272727273
2830,0.25
2831,0.307692307692
2832,0.454545454545
2833,0.5
2834,0.347826086957
2835,0.444444444444
2836,0.5
2837,0.666666666667
2838,0.421052631579
2839,0.4375
2840,0.428571428571
2841,0.25
2842,0.555555555556
2843,0.5
2844,0.5
2845,0.285714285714
2846,0.428571428571
2847,0.3125
2848,0.333333333333
2849,0.25
2850,0.375
2851,0.875
2852,0.538461538462
2853,0.384615384615
2854,0.545454545455
2855,0.428571428571
2856,0.625
2857,0.5
2858,0.666666666667
2859,0.25
2860,0.444444444444
2861,0.8
2862,0.75
2863,0.538461538462
2864,0.272727272727
2865,0.5
2866,3.0
2867,0.368421052632
2868,0.272727272727
2869,0.346153846154
2870,0.5
2871,0.375
2872,1.0
2873,0.470588235294
2874,0.357142857143
2875,0.25
2876,0.5
2877,0.333333333333
2878,0.421052631579
2879,0.416666666667
2880,0.461538461538
2881,0.5
2882,0.529411764706
2883,0.384615384615
2884,0.357142857143
2885,3.0
2886,0.307692307692
2887,0.333333333333
2888,0.8
2889,0.444444444444
2890,0.454545454545
2891,0.444444444444
2892,0.352941176471
2893,0.666666666667
2894,0.666666666667
2895,0.625
2896,1.0
2897,0.384615384615
2898,0.666666666667
2899,0.5
2900,0.666666666667
2901,0.307692307692
2902,0.444444444444
2903,0.5
2904,0.384615384615
2905,0.545454545455
2906,0.636363636364
2907,1.66666666667
2908,0.588235294118
2909,1.0
2910,0.428571428571
2911,0.642857142857
2912,0.588235294118
2913,0.428571428571
2914,0.416666666667
2915,0.5
2916,0.45
2917,0.380952380952
2918,0.384615384615
2919,0.714285714286
2920,0.4375
2921,0.444444444444
2922,0.416666666667
2923,0.333333333333
2924,0.363636363636
2925,0.4
2926,0.666666666667
2927,0.454545454545
2928,0.583333333333
2929,0.666666666667
2930,0.454545454545
2931,0.615384615385
2932,0.833333333333
2933,0.25
2934,0.470588235294
2935,0.555555555556
2936,0.538461538462
2937,1.0
2938,0.4
2939,0.666666666667
2940,0.5
2941,0.368421052632
2942,0.555555555556
2943,0.461538461538
2944,0.636363636364
2945,0.571428571429
2946,0.4375
2947,0.4375
2948,0.666666666667
2949,0.363636363636
2950,0.461538461538
2951,3.0
2952,0.4
2953,0.333333333333
2954,0.25
2955,0.7
2956,0.6875
2957,0.5
2958,0.307692307692
2959,0.4375
2960,0.625
2961,0.28125
2962,0.571428571429
2963,0.285714285714
2964,0.352941176471
2965,0.444444444444
2966,0.357142857143
2967,0.357142857143
2968,0.5
2969,0.318181818182
2970,0.571428571429
2971,0.833333333333
2972,0.444444444444
2973,0.322580645161
2974,0.7
2975,0.454545454545
2976,0.6
2977,0.555555555556
2978,0.5
2979,0.363636363636
2980,0.636363636364
2981,0.416666666667
2982,0.5
2983,0.5
2984,0.307692307692
2985,0.714285714286
2986,0.24
2987,0.444444444444
2988,0.352941176471
2989,0.363636363636
2990,0.5
2991,0.777777777778
2992,1.0
2993,0.285714285714
2994,0.380952380952
2995,0.190476190476
2996,0.8
2997,0.461538461538
2998,0.4375
2999,0.4
3000,0.421052631579
3001,0.538461538462
3002,0.714285714286
3003,0.454545454545
3004,0.444444444444
3005,0.411764705882
3006,0.555555555556
3007,0.636363636364
3008,0.375
3009,0.454545454545
3010,0.411764705882
3011,0.357142857143
3012,0.454545454545
3013,0.227272727273
3014,0.52380952381
3015,0.318181818182
3016,0.333333333333
3017,0.5
3018,0.583333333333
3019,0.28
3020,0.192307692308
3021,0.466666666667
3022,0.4
3023,0.7
3024,0.363636363636
3025,0.318181818182
3026,0.384615384615
3027,0.526315789474
3028,0.625
3029,0.384615384615
3030,0.4
3031,0.714285714286
3032,0.625
3033,0.461538461538
3034,0.571428571429
3035,0.318181818182
3036,0.714285714286
3037,0.333333333333
3038,0.666666666667
3039,0.380952380952
3040,0.411764705882
3041,0.769230769231
3042,0.555555555556
3043,0.666666666667
3044,0.416666666667
3045,0.315789473684
3046,0.25
3047,0.5
3048,0.375
3049,0.454545454545
3050,0.538461538462
3051,0.6
3052,0.6
3053,0.666666666667
3054,0.190476190476
3055,0.375
3056,0.235294117647
3057,0.454545454545
3058,0.454545454545
3059,0.318181818182
3060,1.0
3061,0.533333333333
3062,0.416666666667
3063,0.545454545455
3064,0.5
3065,0.411764705882
3066,0.416666666667
3067,0.454545454545
3068,0.428571428571
3069,1.33333333333
3070,0.571428571429
3071,0.375
3072,0.333333333333
3073,0.545454545455
3074,0.4
3075,0.555555555556
3076,0.416666666667
3077,0.555555555556
3078,0.571428571429
3079,0.307692307692
3080,0.555555555556
3081,0.75
3082,0.571428571429
3083,0.470588235294
3084,0.857142857143
3085,0.333333333333
3086,0.421052631579
3087,0.857142857143
3088,0.416666666667
3089,1.0
3090,1.0
3091,1.0
3092,0.714285714286
3093,0.615384615385
3094,0.8
3095,0.27027027027
3096,0.833333333333
3097,0.421052631579
3098,0.454545454545
3099,0.5
3100,0.368421052632
3101,1.0
3102,0.3125
3103,0.416666666667
3104,0.3125
3105,0.294117647059
3106,0.533333333333
3107,0.666666666667
3108,0.384615384615
3109,0.555555555556
3110,0.36
3111,0.352941176471
3112,0.727272727273
3113,0.5
3114,0.857142857143
3115,0.384615384615
3116,0.714285714286
3117,0.357142857143
3118,0.3125
3119,0.666666666667
3120,0.4375
3121,0.318181818182
3122,0.294117647059
3123,0.454545454545
3124,0.368421052632
3125,0.545454545455
3126,0.833333333333
3127,0.421052631579
3128,0.571428571429
3129,0.625
3130,0.461538461538
3131,0.380952380952
3132,0.625
3133,0.5
3134,0.32
3135,0.409090909091
3136,1.0
3137,0.384615384615
3138,0.454545454545
3139,0.5
3140,0.285714285714
3141,0.583333333333
3142,0.545454545455
3143,0.75
3144,0.388888888889
3145,0.5
3146,0.4
3147,0.555555555556
3148,0.375
3149,0.347826086957
3150,0.538461538462
3151,0.3125
3152,1.0
3153,0.333333333333
3154,0.625
3155,0.642857142857
3156,0.363636363636
3157,0.368421052632
3158,0.416666666667
3159,0.8
3160,0.384615384615
3161,1.8
3162,0.583333333333
3163,0.375
3164,0.285714285714
3165,0.275862068966
3166,0.571428571429
3167,0.333333333333
3168,0.833333333333
3169,0.384615384615
3170,0.666666666667
3171,0.357142857143
3172,0.5
3173,0.833333333333
3174,0.428571428571
3175,0.875
3176,0.4
3177,0.5
3178,0.4
3179,0.416666666667
3180,0.423076923077
3181,0.545454545455
3182,0.5
3183,0.714285714286
3184,0.545454545455
3185,0.375
3186,0.571428571429
3187,0.666666666667
3188,0.5625
3189,0.461538461538
3190,0.384615384615
3191,0.5
3192,0.333333333333
3193,0.625
3194,0.571428571429
3195,0.4375
3196,0.277777777778
3197,0.666666666667
3198,0.545454545455
3199,0.363636363636
3200,0.357142857143
3201,1.0
